,Solar,Wind Offshore,Wind Onshore
2024-01-03 13:15:00+01:00,5591.2,3713.45,40909.59
2024-01-03 13:30:00+01:00,5302.35,3677.85,40655.03
2024-01-03 13:45:00+01:00,4911.75,3642.58,40408.07
2024-01-03 14:00:00+01:00,4489.33,3601.39,40085.18
2024-01-03 14:15:00+01:00,4014.75,3565.67,39673.09
2024-01-03 14:30:00+01:00,3445.25,3570.61,39257.47
2024-01-03 14:45:00+01:00,2826.26,3526.15,38841.15
2024-01-03 15:00:00+01:00,2239.51,3486.83,38460.47
2024-01-03 15:15:00+01:00,1733.61,3450.51,38019.41
2024-01-03 15:30:00+01:00,1205.57,3419.58,37590.65
2024-01-03 15:45:00+01:00,725.5,3378.44,37153.38
2024-01-03 16:00:00+01:00,349.4,3348.86,36685.1
2024-01-03 16:15:00+01:00,130.34,3318.35,36228.16
2024-01-03 16:30:00+01:00,43.3,3271.88,35775.03
2024-01-03 16:45:00+01:00,14.48,3235.54,35311.0
2024-01-03 17:00:00+01:00,0.0,3219.91,34815.04
2024-01-03 17:15:00+01:00,0.0,3189.15,34392.38
2024-01-03 17:30:00+01:00,0.0,3159.44,33940.83
2024-01-03 17:45:00+01:00,0.0,3126.25,33487.15
2024-01-03 18:00:00+01:00,0.0,3105.89,33039.86
2024-01-03 18:15:00+01:00,0.0,3083.44,32637.67
2024-01-03 18:30:00+01:00,0.0,3060.1,32231.13
2024-01-03 18:45:00+01:00,0.0,3031.81,31828.28
2024-01-03 19:00:00+01:00,0.0,3010.47,31445.9
2024-01-03 19:15:00+01:00,0.0,3004.78,31162.95
2024-01-03 19:30:00+01:00,0.0,2998.96,30899.73
2024-01-03 19:45:00+01:00,0.0,2995.71,30647.05
2024-01-03 20:00:00+01:00,0.0,2990.29,30398.83
2024-01-03 20:15:00+01:00,0.0,3006.12,30189.32
2024-01-03 20:30:00+01:00,0.0,3061.76,29962.57
2024-01-03 20:45:00+01:00,0.0,3075.41,29734.7
2024-01-03 21:00:00+01:00,0.0,3098.24,29521.22
2024-01-03 21:15:00+01:00,0.0,3132.32,29326.39
2024-01-03 21:30:00+01:00,0.0,3165.48,29129.74
2024-01-03 21:45:00+01:00,0.0,3196.59,28921.29
2024-01-03 22:00:00+01:00,0.0,3232.11,28515.52
2024-01-03 22:15:00+01:00,0.0,3269.54,28386.18
2024-01-03 22:30:00+01:00,0.0,3305.81,28239.99
2024-01-03 22:45:00+01:00,0.0,3346.19,28094.26
2024-01-03 23:00:00+01:00,0.0,3385.03,27980.26
2024-01-03 23:15:00+01:00,0.0,3431.52,27923.05
2024-01-03 23:30:00+01:00,0.0,3474.95,27865.81
2024-01-03 23:45:00+01:00,0.0,3518.81,27804.83
2024-01-04 00:00:00+01:00,0.0,3391.06,32048.68
2024-01-04 00:15:00+01:00,0.0,3424.63,32074.81
2024-01-04 00:30:00+01:00,0.0,3457.34,32083.98
2024-01-04 00:45:00+01:00,0.0,3492.06,32087.46
2024-01-04 01:00:00+01:00,0.0,3531.99,32089.17
2024-01-04 01:15:00+01:00,0.0,3541.24,32122.35
2024-01-04 01:30:00+01:00,0.0,3550.64,32169.68
2024-01-04 01:45:00+01:00,0.0,3561.25,32221.32
2024-01-04 02:00:00+01:00,0.0,3573.43,32297.58
2024-01-04 02:15:00+01:00,0.0,3573.11,32422.37
2024-01-04 02:30:00+01:00,0.0,3580.9,32541.08
2024-01-04 02:45:00+01:00,0.0,3585.01,32657.4
2024-01-04 03:00:00+01:00,0.0,3590.88,32779.68
2024-01-04 03:15:00+01:00,0.0,3561.74,32934.67
2024-01-04 03:30:00+01:00,0.0,3565.18,33067.87
2024-01-04 03:45:00+01:00,0.0,3570.33,33197.86
2024-01-04 04:00:00+01:00,0.0,3577.07,33303.48
2024-01-04 04:15:00+01:00,0.0,3587.65,33359.44
2024-01-04 04:30:00+01:00,0.0,3597.7,33411.85
2024-01-04 04:45:00+01:00,0.0,3605.6,33454.1
2024-01-04 05:00:00+01:00,0.0,3609.31,33516.83
2024-01-04 05:15:00+01:00,0.0,3593.49,33580.84
2024-01-04 05:30:00+01:00,0.0,3576.41,33631.45
2024-01-04 05:45:00+01:00,0.0,3555.49,33682.88
2024-01-04 06:00:00+01:00,0.0,3509.68,34014.71
2024-01-04 06:15:00+01:00,0.0,3473.17,33919.79
2024-01-04 06:30:00+01:00,0.0,3430.24,33803.76
2024-01-04 06:45:00+01:00,0.0,3391.24,33638.68
2024-01-04 07:00:00+01:00,0.0,3343.49,33430.35
2024-01-04 07:15:00+01:00,0.0,3281.01,33178.52
2024-01-04 07:30:00+01:00,0.0,3219.97,32975.25
2024-01-04 07:45:00+01:00,0.0,3160.13,32787.45
2024-01-04 08:00:00+01:00,18.64,3112.88,32590.95
2024-01-04 08:15:00+01:00,131.64,3033.94,32352.97
2024-01-04 08:30:00+01:00,343.6,2960.17,32111.25
2024-01-04 08:45:00+01:00,589.94,2886.52,31876.14
2024-01-04 09:00:00+01:00,888.3,2800.0,31636.89
2024-01-04 09:15:00+01:00,1246.23,2725.46,31382.33
2024-01-04 09:30:00+01:00,1652.34,2637.04,31127.18
2024-01-04 09:45:00+01:00,2036.82,2562.7,30855.96
2024-01-04 10:00:00+01:00,2418.45,2491.14,30596.47
2024-01-04 10:15:00+01:00,2830.66,2426.27,30316.88
2024-01-04 10:30:00+01:00,3232.15,2360.75,30035.29
2024-01-04 10:45:00+01:00,3605.43,2301.34,29757.73
2024-01-04 11:00:00+01:00,3953.57,2243.86,29475.15
2024-01-04 11:15:00+01:00,4288.36,2184.1,29157.41
2024-01-04 11:30:00+01:00,4572.6,2117.92,28847.27
2024-01-04 11:45:00+01:00,4801.22,2054.68,28548.7
2024-01-04 12:00:00+01:00,4965.98,1990.91,28212.23
2024-01-04 12:15:00+01:00,5088.92,1945.96,27827.17
2024-01-04 12:30:00+01:00,5160.83,1903.02,27459.38
2024-01-04 12:45:00+01:00,5180.22,1860.4,27091.51
2024-01-04 13:00:00+01:00,5128.25,1814.55,26664.76
2024-01-04 13:15:00+01:00,5043.98,1783.5,26142.86
2024-01-04 13:30:00+01:00,4883.28,1758.98,25549.58
2024-01-04 13:45:00+01:00,4650.06,1727.4,24906.04
2024-01-04 14:00:00+01:00,4350.29,1709.95,24191.38
2024-01-04 14:15:00+01:00,3970.2,1694.02,23421.48
2024-01-04 14:30:00+01:00,3491.87,1682.54,22671.01
