,Hydro Water Reservoir,Other,Solar,Wind Onshore
2026-01-21 17:30:00+01:00,3937.249,43.646,0.0,45.265
2026-01-21 17:45:00+01:00,3946.243,43.646,0.0,43.081
2026-01-21 18:00:00+01:00,3890.728,43.646,0.0,42.063
2026-01-21 18:15:00+01:00,3923.724,43.646,0.0,44.206
2026-01-21 18:30:00+01:00,3922.718,43.646,0.0,47.884
2026-01-21 18:45:00+01:00,3923.714,43.646,0.0,48.181
2026-01-21 19:00:00+01:00,3888.345,43.646,0.0,54.935
2026-01-21 19:15:00+01:00,3887.333,43.646,0.0,54.028
2026-01-21 19:30:00+01:00,3887.322,43.646,0.0,54.156
2026-01-21 19:45:00+01:00,3887.25,43.646,0.0,55.692
2026-01-21 20:00:00+01:00,3779.921,43.646,0.0,54.453
2026-01-21 20:15:00+01:00,3777.642,43.646,0.0,57.423
2026-01-21 20:30:00+01:00,3777.674,43.646,0.0,59.669
2026-01-21 20:45:00+01:00,3777.703,43.646,0.0,61.37
2026-01-21 21:00:00+01:00,3776.257,43.646,0.0,64.994
2026-01-21 21:15:00+01:00,3777.323,43.646,0.0,64.65
2026-01-21 21:30:00+01:00,3776.325,43.646,0.0,66.169
2026-01-21 21:45:00+01:00,3777.321,43.646,0.0,66.136
2026-01-21 22:00:00+01:00,3765.625,43.646,0.0,58.626
2026-01-21 22:15:00+01:00,3693.598,43.646,0.0,58.207
2026-01-21 22:30:00+01:00,3694.581,43.646,0.0,60.336
2026-01-21 22:45:00+01:00,3694.563,43.646,0.0,62.244
2026-01-21 23:00:00+01:00,3725.012,43.646,0.0,58.549
2026-01-21 23:15:00+01:00,3724.988,43.646,0.0,61.507
2026-01-21 23:30:00+01:00,3726.968,43.646,0.0,61.596
2026-01-21 23:45:00+01:00,3725.952,43.646,0.0,64.967
2026-01-22 00:00:00+01:00,3795.884,44.248,0.0,63.556
2026-01-22 00:15:00+01:00,3796.983,44.248,0.0,66.641
2026-01-22 00:30:00+01:00,3797.055,44.248,0.0,68.597
2026-01-22 00:45:00+01:00,3797.128,44.248,0.0,68.737
2026-01-22 01:00:00+01:00,3779.273,44.248,0.0,69.537
2026-01-22 01:15:00+01:00,3768.162,44.248,0.0,70.978
2026-01-22 01:30:00+01:00,3768.073,44.248,0.0,75.42
2026-01-22 01:45:00+01:00,3767.979,44.248,0.0,73.989
2026-01-22 02:00:00+01:00,3762.791,44.248,0.0,78.012
2026-01-22 02:15:00+01:00,3762.803,44.248,0.0,79.038
2026-01-22 02:30:00+01:00,3762.784,44.248,0.0,79.964
2026-01-22 02:45:00+01:00,3761.763,44.248,0.0,82.373
2026-01-22 03:00:00+01:00,3760.565,44.247,0.0,71.732
2026-01-22 03:15:00+01:00,3748.576,44.247,0.0,68.67
2026-01-22 03:30:00+01:00,3748.606,44.247,0.0,68.397
2026-01-22 03:45:00+01:00,3748.635,44.247,0.0,70.502
2026-01-22 04:00:00+01:00,3752.79,44.247,0.0,63.521
2026-01-22 04:15:00+01:00,3714.744,44.247,0.0,63.261
2026-01-22 04:30:00+01:00,3711.691,44.247,0.0,64.879
2026-01-22 04:45:00+01:00,3710.636,44.247,0.0,64.89
2026-01-22 05:00:00+01:00,3760.0,44.247,0.0,56.413
2026-01-22 05:15:00+01:00,3758.985,44.247,0.0,55.799
2026-01-22 05:30:00+01:00,3758.996,44.247,0.0,56.917
2026-01-22 05:45:00+01:00,3761.007,44.247,0.0,60.272
2026-01-22 06:00:00+01:00,3860.747,44.247,0.0,53.053
2026-01-22 06:15:00+01:00,3860.881,44.247,0.0,53.231
2026-01-22 06:30:00+01:00,3891.924,44.247,0.0,52.151
2026-01-22 06:45:00+01:00,3891.968,44.247,0.0,52.918
2026-01-22 07:00:00+01:00,3972.204,44.246,0.0,46.369
2026-01-22 07:15:00+01:00,3968.944,44.246,0.0,46.892
2026-01-22 07:30:00+01:00,3968.805,44.246,0.0,46.767
2026-01-22 07:45:00+01:00,3968.668,44.246,0.0,45.51
2026-01-22 08:00:00+01:00,4019.849,44.246,0.0,40.2
2026-01-22 08:15:00+01:00,4019.912,44.246,0.0,39.778
2026-01-22 08:30:00+01:00,4020.949,44.246,0.0,38.397
2026-01-22 08:45:00+01:00,4020.93,44.246,0.0,39.106
2026-01-22 09:00:00+01:00,4022.66,44.246,0.0,38.138
2026-01-22 09:15:00+01:00,4021.688,44.246,0.001,38.546
2026-01-22 09:30:00+01:00,4022.707,44.246,0.001,36.378
2026-01-22 09:45:00+01:00,4021.723,44.246,0.004,35.526
2026-01-22 10:00:00+01:00,3945.592,44.254,0.01,30.647
2026-01-22 10:15:00+01:00,3945.643,44.26,0.012,26.094
2026-01-22 10:30:00+01:00,3945.7,44.265,0.013,26.482
2026-01-22 10:45:00+01:00,3946.755,44.269,0.015,26.471
2026-01-22 11:00:00+01:00,3877.102,44.281,0.021,155.333
2026-01-22 11:15:00+01:00,3877.224,44.286,0.022,155.184
2026-01-22 11:30:00+01:00,3875.296,44.291,0.023,154.978
2026-01-22 11:45:00+01:00,3876.367,44.296,0.024,154.92
2026-01-22 12:00:00+01:00,3871.704,42.299,0.029,20.613
2026-01-22 12:15:00+01:00,3871.506,42.3,0.03,20.658
2026-01-22 12:30:00+01:00,3871.298,42.301,0.029,20.512
2026-01-22 12:45:00+01:00,3870.092,42.3,0.028,20.446
2026-01-22 13:00:00+01:00,3870.235,44.299,0.02,19.473
2026-01-22 13:15:00+01:00,3870.176,44.299,0.019,19.294
2026-01-22 13:30:00+01:00,3869.002,44.299,0.017,19.266
2026-01-22 13:45:00+01:00,3869.826,44.298,0.016,19.331
2026-01-22 14:00:00+01:00,3934.884,44.297,0.012,18.698
2026-01-22 14:15:00+01:00,3934.777,44.293,0.01,19.123
2026-01-22 14:30:00+01:00,3933.797,44.289,0.007,19.395
2026-01-22 14:45:00+01:00,3933.817,44.284,0.005,19.411
2026-01-22 15:00:00+01:00,3990.812,44.271,0.0,20.735
2026-01-22 15:15:00+01:00,3990.829,44.265,0.0,24.71
2026-01-22 15:30:00+01:00,3991.865,44.259,0.0,24.887
2026-01-22 15:45:00+01:00,3991.898,44.253,0.0,24.549
2026-01-22 16:00:00+01:00,4025.36,44.243,0.0,23.866
2026-01-22 16:15:00+01:00,4024.357,44.243,0.0,22.954
2026-01-22 16:30:00+01:00,4024.394,44.243,0.0,22.487
2026-01-22 16:45:00+01:00,4024.432,44.242,0.0,22.247
2026-01-22 17:00:00+01:00,4044.948,44.242,0.0,25.035
2026-01-22 17:15:00+01:00,4044.977,44.242,0.0,25.324
2026-01-22 17:30:00+01:00,4045.016,44.242,0.0,26.15
2026-01-22 17:45:00+01:00,4045.053,44.242,0.0,27.238
2026-01-22 18:00:00+01:00,4009.577,44.242,0.0,27.996
2026-01-22 18:15:00+01:00,4009.635,44.242,0.0,28.677
2026-01-22 18:30:00+01:00,4009.706,44.242,0.0,29.058
2026-01-22 18:45:00+01:00,4009.778,44.241,0.0,29.502
2026-01-22 19:00:00+01:00,4172.495,44.241,0.0,26.196
2026-01-22 19:15:00+01:00,4173.506,44.241,0.0,26.652
2026-01-22 19:30:00+01:00,4173.499,44.241,0.0,26.425
2026-01-22 19:45:00+01:00,4172.492,44.241,0.0,25.955
2026-01-22 20:00:00+01:00,4062.003,44.241,0.0,23.998
2026-01-22 20:15:00+01:00,4062.057,44.241,0.0,23.11
2026-01-22 20:30:00+01:00,4023.075,44.241,0.0,22.379
2026-01-22 20:45:00+01:00,4024.091,44.241,0.0,21.89
2026-01-22 21:00:00+01:00,4012.202,44.241,0.0,20.779
2026-01-22 21:15:00+01:00,4012.143,44.241,0.0,22.436
2026-01-22 21:30:00+01:00,4012.127,44.241,0.0,21.857
2026-01-22 21:45:00+01:00,4013.112,44.241,0.0,21.178
2026-01-22 22:00:00+01:00,3941.951,44.24,0.0,19.383
2026-01-22 22:15:00+01:00,3941.972,44.24,0.0,21.016
2026-01-22 22:30:00+01:00,3942.026,44.24,0.0,20.264
2026-01-22 22:45:00+01:00,3942.06,44.24,0.0,19.764
2026-01-22 23:00:00+01:00,3855.473,44.243,0.0,18.655
2026-01-22 23:15:00+01:00,3855.643,44.244,0.0,18.053
2026-01-22 23:30:00+01:00,3855.7,44.244,0.0,17.439
2026-01-22 23:45:00+01:00,3855.756,44.243,0.0,16.684
2026-01-23 00:00:00+01:00,3438.909,42.248,0.0,16.888
2026-01-23 00:15:00+01:00,3439.46,42.248,0.0,16.474
2026-01-23 00:30:00+01:00,3433.543,42.248,0.0,16.166
2026-01-23 00:45:00+01:00,3433.499,42.248,0.0,16.035
2026-01-23 01:00:00+01:00,3477.655,42.247,0.0,14.887
2026-01-23 01:15:00+01:00,3477.93,42.247,0.0,15.061
2026-01-23 01:30:00+01:00,3476.43,42.247,0.0,15.331
2026-01-23 01:45:00+01:00,3474.093,42.247,0.0,15.703
2026-01-23 02:00:00+01:00,3443.275,42.247,0.0,16.349
2026-01-23 02:15:00+01:00,3442.362,42.247,0.0,16.823
2026-01-23 02:30:00+01:00,3442.383,42.247,0.0,17.064
2026-01-23 02:45:00+01:00,3441.405,42.247,0.0,17.219
2026-01-23 03:00:00+01:00,3450.995,42.247,0.0,16.189
2026-01-23 03:15:00+01:00,3449.96,42.247,0.0,15.448
2026-01-23 03:30:00+01:00,3448.985,42.247,0.0,16.206
2026-01-23 03:45:00+01:00,3450.009,42.247,0.0,17.16
2026-01-23 04:00:00+01:00,3442.73,42.247,0.0,19.753
2026-01-23 04:15:00+01:00,3442.798,42.247,0.0,21.358
2026-01-23 04:30:00+01:00,3440.777,42.247,0.0,21.9
2026-01-23 04:45:00+01:00,3442.754,42.246,0.0,22.763
2026-01-23 05:00:00+01:00,3545.838,42.248,0.0,22.22
2026-01-23 05:15:00+01:00,3554.772,42.249,0.0,22.481
2026-01-23 05:30:00+01:00,3554.706,42.25,0.0,22.913
2026-01-23 05:45:00+01:00,3554.638,42.25,0.0,23.788
2026-01-23 06:00:00+01:00,3972.686,42.252,0.0,22.076
2026-01-23 06:15:00+01:00,3972.485,42.253,0.0,23.574
2026-01-23 06:30:00+01:00,3972.431,42.253,0.0,22.831
2026-01-23 06:45:00+01:00,3972.377,42.253,0.0,21.595
2026-01-23 07:00:00+01:00,4323.898,42.253,0.0,19.151
2026-01-23 07:15:00+01:00,4323.893,42.253,0.0,18.91
2026-01-23 07:30:00+01:00,4324.93,42.253,0.0,17.525
2026-01-23 07:45:00+01:00,4324.968,42.253,0.0,16.743
2026-01-23 08:00:00+01:00,4323.45,42.253,0.0,16.884
2026-01-23 08:15:00+01:00,4325.77,42.253,0.0,15.973
2026-01-23 08:30:00+01:00,4326.844,42.253,0.0,16.315
2026-01-23 08:45:00+01:00,4325.936,42.253,0.0,16.437
2026-01-23 09:00:00+01:00,4323.754,42.253,0.0,15.475
2026-01-23 09:15:00+01:00,4324.897,42.255,0.002,15.359
2026-01-23 09:30:00+01:00,4324.992,42.256,0.004,16.575
2026-01-23 09:45:00+01:00,4324.089,42.258,0.008,18.377
2026-01-23 10:00:00+01:00,4266.212,42.27,0.024,21.386
2026-01-23 10:15:00+01:00,4266.302,42.272,0.028,25.737
2026-01-23 10:30:00+01:00,4266.383,42.274,0.03,27.539
2026-01-23 10:45:00+01:00,4266.465,42.276,0.033,29.671
2026-01-23 11:00:00+01:00,3942.21,42.278,0.033,21.955
2026-01-23 11:15:00+01:00,3942.206,42.278,0.035,23.919
2026-01-23 11:30:00+01:00,3942.235,42.278,0.036,25.903
2026-01-23 11:45:00+01:00,3942.265,42.277,0.035,27.902
2026-01-23 12:00:00+01:00,3897.791,40.277,0.035,29.984
2026-01-23 12:15:00+01:00,3896.824,40.277,0.034,31.35
2026-01-23 12:30:00+01:00,3896.855,40.277,0.033,32.971
2026-01-23 12:45:00+01:00,3896.887,40.278,0.031,34.566
2026-01-23 13:00:00+01:00,3729.861,42.278,0.021,36.486
2026-01-23 13:15:00+01:00,3729.839,42.28,0.019,37.491
2026-01-23 13:30:00+01:00,3729.823,42.281,0.016,38.568
2026-01-23 13:45:00+01:00,3728.907,42.283,0.014,38.97
2026-01-23 14:00:00+01:00,3880.887,42.292,0.012,38.595
2026-01-23 14:15:00+01:00,3879.865,42.294,0.01,38.912
2026-01-23 14:30:00+01:00,3880.844,42.294,0.008,37.249
2026-01-23 14:45:00+01:00,3880.823,42.292,0.006,37.353
2026-01-23 15:00:00+01:00,4040.804,42.292,0.0,37.2
2026-01-23 15:15:00+01:00,4040.787,42.291,0.0,30.652
2026-01-23 15:30:00+01:00,4041.768,42.29,0.0,33.204
2026-01-23 15:45:00+01:00,4283.749,42.288,0.0,36.693
2026-01-23 16:00:00+01:00,4274.417,42.278,0.0,40.261
2026-01-23 16:15:00+01:00,4313.375,42.275,0.0,43.138
2026-01-23 16:30:00+01:00,4312.352,42.271,0.0,44.328
2026-01-23 16:45:00+01:00,4312.328,42.267,0.0,45.118
2026-01-23 17:00:00+01:00,4307.547,42.254,0.0,46.156
2026-01-23 17:15:00+01:00,4323.493,42.255,0.0,47.081
2026-01-23 17:30:00+01:00,4324.458,42.256,0.0,48.96
2026-01-23 17:45:00+01:00,4324.422,42.257,0.0,49.791
2026-01-23 18:00:00+01:00,4343.754,42.26,0.0,44.296
2026-01-23 18:15:00+01:00,4344.747,42.26,0.0,45.096
2026-01-23 18:30:00+01:00,4344.77,42.26,0.0,47.929
2026-01-23 18:45:00+01:00,4343.815,42.259,0.0,53.068
2026-01-23 19:00:00+01:00,4313.175,42.26,0.0,53.294
2026-01-23 19:15:00+01:00,4313.154,42.261,0.0,62.29
2026-01-23 19:30:00+01:00,4314.151,42.261,0.0,72.148
2026-01-23 19:45:00+01:00,4314.159,42.26,0.0,84.041
2026-01-23 20:00:00+01:00,4042.173,42.259,0.0,94.002
2026-01-23 20:15:00+01:00,4041.305,42.262,0.0,107.635
2026-01-23 20:30:00+01:00,4041.364,42.264,0.0,123.85
2026-01-23 20:45:00+01:00,4042.449,42.268,0.0,139.283
2026-01-23 21:00:00+01:00,3994.298,42.3,0.0,134.033
2026-01-23 21:15:00+01:00,3994.336,42.334,0.0,151.608
2026-01-23 21:30:00+01:00,3994.296,42.367,0.0,169.401
2026-01-23 21:45:00+01:00,3995.258,42.401,0.0,186.887
2026-01-23 22:00:00+01:00,3963.146,42.548,0.0,197.127
2026-01-23 22:15:00+01:00,3962.143,42.554,0.0,217.056
2026-01-23 22:30:00+01:00,3963.14,42.555,0.0,239.161
2026-01-23 22:45:00+01:00,3963.147,42.549,0.0,258.066
2026-01-23 23:00:00+01:00,3528.067,42.543,0.0,268.952
2026-01-23 23:15:00+01:00,3529.035,42.539,0.0,283.029
2026-01-23 23:30:00+01:00,3529.044,42.536,0.0,298.418
2026-01-23 23:45:00+01:00,3528.062,42.531,0.0,311.296
2026-01-24 00:00:00+01:00,3690.904,40.528,0.0,302.552
2026-01-24 00:15:00+01:00,3688.893,40.526,0.0,312.434
2026-01-24 00:30:00+01:00,3688.883,40.525,0.0,323.34
2026-01-24 00:45:00+01:00,3687.873,40.524,0.0,337.48
2026-01-24 01:00:00+01:00,3664.369,40.523,0.0,345.826
2026-01-24 01:15:00+01:00,3708.367,40.523,0.0,346.184
2026-01-24 01:30:00+01:00,3707.366,40.523,0.0,351.152
2026-01-24 01:45:00+01:00,3707.365,40.525,0.0,372.15
2026-01-24 02:00:00+01:00,3771.84,40.527,0.0,377.516
2026-01-24 02:15:00+01:00,3770.837,40.528,0.0,400.343
2026-01-24 02:30:00+01:00,3769.832,40.528,0.0,420.994
2026-01-24 02:45:00+01:00,3770.827,40.527,0.0,446.698
2026-01-24 03:00:00+01:00,3724.218,42.526,0.0,458.974
2026-01-24 03:15:00+01:00,3725.212,42.525,0.0,548.59
2026-01-24 03:30:00+01:00,3724.206,42.525,0.0,589.614
2026-01-24 03:45:00+01:00,3725.2,42.524,0.0,635.64
2026-01-24 04:00:00+01:00,3727.955,42.527,0.0,702.025
2026-01-24 04:15:00+01:00,3772.944,42.526,0.0,723.822
2026-01-24 04:30:00+01:00,3771.923,42.524,0.0,758.973
2026-01-24 04:45:00+01:00,3771.903,42.521,0.0,798.656
2026-01-24 05:00:00+01:00,3769.073,42.507,0.0,820.068
2026-01-24 05:15:00+01:00,3769.042,42.501,0.0,847.306
2026-01-24 05:30:00+01:00,3769.008,42.497,0.0,874.454
2026-01-24 05:45:00+01:00,3767.975,42.491,0.0,904.867
2026-01-24 06:00:00+01:00,3652.813,42.488,0.0,1013.889
2026-01-24 06:15:00+01:00,3652.986,42.482,0.0,882.711
2026-01-24 06:30:00+01:00,3653.076,42.476,0.0,894.977
2026-01-24 06:45:00+01:00,3652.167,42.47,0.0,905.721
2026-01-24 07:00:00+01:00,3805.407,42.461,0.0,919.788
2026-01-24 07:15:00+01:00,3805.203,42.455,0.0,923.584
2026-01-24 07:30:00+01:00,3805.049,42.449,0.0,929.809
2026-01-24 07:45:00+01:00,3804.897,42.443,0.0,935.426
2026-01-24 08:00:00+01:00,3871.023,42.434,0.0,956.45
2026-01-24 08:15:00+01:00,3870.969,42.431,0.0,948.241
2026-01-24 08:30:00+01:00,3871.9,42.429,0.0,956.729
2026-01-24 08:45:00+01:00,3871.831,42.429,0.0,957.373
2026-01-24 09:00:00+01:00,3969.697,42.431,0.0,952.035
2026-01-24 09:15:00+01:00,3968.538,42.428,0.003,962.069
2026-01-24 09:30:00+01:00,3958.326,42.425,0.008,972.713
2026-01-24 09:45:00+01:00,3959.158,42.422,0.017,988.008
2026-01-24 10:00:00+01:00,3979.204,42.413,0.044,995.067
2026-01-24 10:15:00+01:00,3979.198,42.411,0.056,991.683
2026-01-24 10:30:00+01:00,3980.335,42.41,0.067,1002.252
2026-01-24 10:45:00+01:00,3979.474,42.408,0.078,1013.296
2026-01-24 11:00:00+01:00,4078.21,42.417,0.116,1000.963
2026-01-24 11:15:00+01:00,4079.377,42.417,0.119,1009.045
2026-01-24 11:30:00+01:00,4079.407,42.418,0.121,1020.013
2026-01-24 11:45:00+01:00,4079.453,42.419,0.124,1021.522
2026-01-24 12:00:00+01:00,4092.805,40.425,0.115,1041.36
2026-01-24 12:15:00+01:00,4092.949,40.429,0.116,1028.722
2026-01-24 12:30:00+01:00,4093.057,40.43,0.115,1016.237
2026-01-24 12:45:00+01:00,4094.164,40.432,0.114,1014.2
2026-01-24 13:00:00+01:00,4078.548,42.428,0.076,1035.028
2026-01-24 13:15:00+01:00,4078.667,42.428,0.066,1037.549
2026-01-24 13:30:00+01:00,4078.764,42.429,0.056,1044.441
2026-01-24 13:45:00+01:00,4078.863,42.43,0.045,1055.683
2026-01-24 14:00:00+01:00,4068.078,42.431,0.03,1084.051
2026-01-24 14:15:00+01:00,4069.161,42.432,0.022,1093.34
2026-01-24 14:30:00+01:00,4069.087,42.434,0.016,1107.303
2026-01-24 14:45:00+01:00,4069.013,42.434,0.008,1119.841
2026-01-24 15:00:00+01:00,4076.911,42.439,0.0,1136.196
2026-01-24 15:15:00+01:00,4076.822,42.44,0.0,1154.189
2026-01-24 15:30:00+01:00,4074.737,42.434,0.0,1170.359
2026-01-24 15:45:00+01:00,4345.649,42.423,0.0,1188.551
2026-01-24 16:00:00+01:00,4276.964,42.392,0.0,1222.947
2026-01-24 16:15:00+01:00,4276.676,42.38,0.0,1244.403
2026-01-24 16:30:00+01:00,4277.544,42.369,0.0,1273.947
2026-01-24 16:45:00+01:00,4275.415,42.357,0.0,1281.947
2026-01-24 17:00:00+01:00,4276.473,42.337,0.0,1309.115
2026-01-24 17:15:00+01:00,4276.566,42.334,0.0,1301.141
2026-01-24 17:30:00+01:00,4291.647,42.331,0.0,1319.077
2026-01-24 17:45:00+01:00,4293.729,42.328,0.0,1333.295
2026-01-24 18:00:00+01:00,3990.779,42.325,0.0,1343.811
2026-01-24 18:15:00+01:00,3990.875,42.322,0.0,1363.943
2026-01-24 18:30:00+01:00,3991.958,42.322,0.0,1378.847
2026-01-24 18:45:00+01:00,3992.042,42.324,0.0,1399.95
2026-01-24 19:00:00+01:00,3966.342,42.333,0.0,1535.789
2026-01-24 19:15:00+01:00,3966.435,42.335,0.0,1560.956
2026-01-24 19:30:00+01:00,3966.519,42.335,0.0,1583.664
2026-01-24 19:45:00+01:00,3965.602,42.334,0.0,1608.963
2026-01-24 20:00:00+01:00,3927.292,42.33,0.0,1631.831
2026-01-24 20:15:00+01:00,3927.528,42.331,0.0,1656.13
2026-01-24 20:30:00+01:00,3927.271,42.331,0.0,1678.347
2026-01-24 20:45:00+01:00,3927.455,42.331,0.0,1695.966
2026-01-24 21:00:00+01:00,3804.802,42.333,0.0,1681.786
2026-01-24 21:15:00+01:00,3802.848,42.334,0.0,1703.395
2026-01-24 21:30:00+01:00,3802.7,42.333,0.0,1739.463
2026-01-24 21:45:00+01:00,3803.551,42.331,0.0,1767.012
2026-01-24 22:00:00+01:00,3721.406,42.31,0.0,1736.386
2026-01-24 22:15:00+01:00,3721.058,42.303,0.0,1753.528
2026-01-24 22:30:00+01:00,3720.923,42.297,0.0,1764.194
2026-01-24 22:45:00+01:00,3690.789,42.291,0.0,1767.364
2026-01-24 23:00:00+01:00,3679.305,42.283,0.0,1848.707
2026-01-24 23:15:00+01:00,3679.304,42.28,0.0,1857.135
2026-01-24 23:30:00+01:00,3679.343,42.277,0.0,1874.021
2026-01-24 23:45:00+01:00,3679.28,42.274,0.0,1881.342
2026-01-25 00:00:00+01:00,3746.351,42.284,0.0,1891.971
2026-01-25 00:15:00+01:00,3746.618,42.281,0.0,1897.569
2026-01-25 00:30:00+01:00,3721.74,42.278,0.0,1899.77
2026-01-25 00:45:00+01:00,3721.893,42.275,0.0,1899.488
2026-01-25 01:00:00+01:00,3760.501,42.27,0.0,1914.851
2026-01-25 01:15:00+01:00,3758.316,42.267,0.0,1914.905
2026-01-25 01:30:00+01:00,3758.127,42.263,0.0,1916.315
2026-01-25 01:45:00+01:00,3757.907,42.26,0.0,1919.787
2026-01-25 02:00:00+01:00,3771.752,42.256,0.0,1930.12
2026-01-25 02:15:00+01:00,3770.746,42.255,0.0,1929.116
2026-01-25 02:30:00+01:00,3745.799,42.255,0.0,1928.147
2026-01-25 02:45:00+01:00,3745.853,42.254,0.0,1923.592
2026-01-25 03:00:00+01:00,3743.389,45.254,0.0,1944.591
2026-01-25 03:15:00+01:00,3743.456,45.254,0.0,1928.268
2026-01-25 03:30:00+01:00,3717.485,45.254,0.0,1927.334
2026-01-25 03:45:00+01:00,3716.513,45.254,0.0,1921.936
2026-01-25 04:00:00+01:00,3750.446,45.254,0.0,1911.759
2026-01-25 04:15:00+01:00,3750.456,45.254,0.0,1910.443
2026-01-25 04:30:00+01:00,3751.428,45.254,0.0,1906.291
2026-01-25 04:45:00+01:00,3750.401,45.254,0.0,1906.274
2026-01-25 05:00:00+01:00,3651.14,45.254,0.0,1896.191
2026-01-25 05:15:00+01:00,3651.199,45.254,0.0,1895.802
2026-01-25 05:30:00+01:00,3650.152,45.254,0.0,1887.297
2026-01-25 05:45:00+01:00,3649.163,45.254,0.0,1880.451
2026-01-25 06:00:00+01:00,3644.936,45.254,0.0,1802.017
2026-01-25 06:15:00+01:00,3644.905,45.254,0.0,1793.981
2026-01-25 06:30:00+01:00,3644.85,45.254,0.0,1790.271
2026-01-25 06:45:00+01:00,3644.793,45.254,0.0,1779.807
2026-01-25 07:00:00+01:00,3675.249,45.254,0.0,1781.082
2026-01-25 07:15:00+01:00,3675.203,45.254,0.0,1765.527
2026-01-25 07:30:00+01:00,3675.148,45.254,0.0,1757.177
2026-01-25 07:45:00+01:00,3674.096,45.254,0.0,1747.283
2026-01-25 08:00:00+01:00,3761.628,45.267,0.0,1779.283
2026-01-25 08:15:00+01:00,3760.536,45.27,0.0,1773.954
2026-01-25 08:30:00+01:00,3758.971,45.273,0.0,1777.199
2026-01-25 08:45:00+01:00,3758.92,45.274,0.0,1761.991
2026-01-25 09:00:00+01:00,3818.139,45.279,0.0,1794.959
2026-01-25 09:15:00+01:00,3818.169,45.282,0.004,1881.279
2026-01-25 09:30:00+01:00,3818.197,45.283,0.008,1870.595
2026-01-25 09:45:00+01:00,4048.228,45.281,0.011,1871.388
2026-01-25 10:00:00+01:00,4015.045,45.265,0.025,1892.285
2026-01-25 10:15:00+01:00,4015.115,45.266,0.03,1882.812
2026-01-25 10:30:00+01:00,4015.148,45.267,0.033,1830.314
2026-01-25 10:45:00+01:00,4015.181,45.266,0.037,1782.158
2026-01-25 11:00:00+01:00,4066.058,45.273,0.042,1730.518
2026-01-25 11:15:00+01:00,4065.984,45.276,0.044,1687.585
2026-01-25 11:30:00+01:00,4065.98,45.274,0.045,1623.948
2026-01-25 11:45:00+01:00,4065.975,45.27,0.046,1568.718
2026-01-25 12:00:00+01:00,4070.73,42.262,0.047,1492.213
2026-01-25 12:15:00+01:00,4070.906,42.259,0.047,1445.953
2026-01-25 12:30:00+01:00,4071.958,42.259,0.047,1390.918
2026-01-25 12:45:00+01:00,4072.011,42.261,0.046,1328.581
2026-01-25 13:00:00+01:00,4096.122,45.264,0.041,1250.73
2026-01-25 13:15:00+01:00,4095.801,45.264,0.039,1208.798
2026-01-25 13:30:00+01:00,4095.612,45.264,0.037,1167.807
2026-01-25 13:45:00+01:00,4096.523,45.263,0.035,1120.993
2026-01-25 14:00:00+01:00,4096.584,45.266,0.023,1071.991
2026-01-25 14:15:00+01:00,4096.605,45.268,0.019,1036.233
2026-01-25 14:30:00+01:00,4095.628,45.268,0.015,994.69
2026-01-25 14:45:00+01:00,4095.648,45.266,0.012,948.97
2026-01-25 15:00:00+01:00,4146.104,45.279,0.0,931.901
2026-01-25 15:15:00+01:00,4145.086,45.28,0.0,924.126
2026-01-25 15:30:00+01:00,4145.117,45.28,0.0,877.912
2026-01-25 15:45:00+01:00,4144.527,45.281,0.0,856.861
2026-01-25 16:00:00+01:00,4144.667,45.281,0.0,785.916
2026-01-25 16:15:00+01:00,4144.705,45.282,0.0,789.007
2026-01-25 16:30:00+01:00,4144.605,45.282,0.0,760.27
2026-01-25 16:45:00+01:00,4145.634,45.281,0.0,747.284
2026-01-25 17:00:00+01:00,4183.08,45.259,0.0,707.262
2026-01-25 17:15:00+01:00,4183.082,45.258,0.0,705.018
2026-01-25 17:30:00+01:00,4183.112,45.258,0.0,718.325
2026-01-25 17:45:00+01:00,4183.145,45.257,0.0,730.443
2026-01-25 18:00:00+01:00,4181.003,45.257,0.0,734.402
2026-01-25 18:15:00+01:00,4180.05,45.256,0.0,757.588
2026-01-25 18:30:00+01:00,4181.078,45.256,0.0,775.681
2026-01-25 18:45:00+01:00,4181.106,45.257,0.0,770.076
2026-01-25 19:00:00+01:00,4184.56,45.258,0.0,782.095
2026-01-25 19:15:00+01:00,4184.556,45.259,0.0,803.43
2026-01-25 19:30:00+01:00,4183.597,45.259,0.0,828.105
2026-01-25 19:45:00+01:00,4208.636,45.26,0.0,855.582
2026-01-25 20:00:00+01:00,4204.858,45.26,0.0,941.294
2026-01-25 20:15:00+01:00,4204.93,45.261,0.0,951.104
2026-01-25 20:30:00+01:00,4204.989,45.261,0.0,964.4
2026-01-25 20:45:00+01:00,4205.046,45.261,0.0,986.374
2026-01-25 21:00:00+01:00,4168.272,45.262,0.0,1005.448
2026-01-25 21:15:00+01:00,4168.486,45.262,0.0,1001.328
2026-01-25 21:30:00+01:00,4166.526,45.263,0.0,1028.986
2026-01-25 21:45:00+01:00,4167.56,45.264,0.0,1049.208
2026-01-25 22:00:00+01:00,4091.671,45.265,0.0,1105.044
2026-01-25 22:15:00+01:00,4092.67,45.265,0.0,1123.026
2026-01-25 22:30:00+01:00,4091.71,45.265,0.0,1149.792
2026-01-25 22:45:00+01:00,4092.5,45.265,0.0,1164.664
2026-01-25 23:00:00+01:00,3919.66,45.265,0.0,1171.562
