,Biomass,Fossil Gas,Fossil Oil,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Offshore,Wind Onshore,Energy storage
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated
2025-05-24 18:00:00+02:00,248.4125,483.9875,0.0,66.585,0.84,5.135,2422.195,515.9875,314.32,262.3125,1959.7875,,1142.2925,36.9675
2025-05-24 19:00:00+02:00,249.8025,489.945,0.0,570.7675,,5.2,2420.64,613.9475,212.635,262.675,1999.49,,1060.1125,26.2425
2025-05-24 20:00:00+02:00,250.2725,517.5625,0.0,596.0625,,5.2175,2419.345,663.53,70.58,263.965,1985.12,,1036.1475,4.765
2025-05-24 21:00:00+02:00,249.5725,520.02,0.0,574.5225,,5.1725,2419.825,670.2,3.6325,265.2875,2104.0725,,1121.6675,2.425
2025-05-24 22:00:00+02:00,251.455,518.895,0.0,469.7025,,5.04,2419.2525,664.0725,0.0,262.45,2110.9875,,1128.6075,7.8725
2025-05-24 23:00:00+02:00,251.295,469.6225,0.0,10.6725,6.385,4.905,2419.785,563.46,0.0,262.555,2137.355,,1143.625,3.8925
2025-05-25 00:00:00+02:00,253.985,412.43,0.0,,9.955,4.4825,2420.3675,471.97,0.0,265.69,2133.945,,1191.73,6.4175
2025-05-25 01:00:00+02:00,254.735,407.755,0.0,,9.975,4.2575,2420.8875,456.6575,0.0,266.3825,2153.6375,,1153.16,1.73
2025-05-25 02:00:00+02:00,243.6175,485.6175,0.0,,10.005,6.04,2421.2025,447.36,0.0,266.215,2137.455,,1078.7025,8.115
2025-05-25 03:00:00+02:00,136.4,623.51,0.0,,10.03,10.8425,2419.755,469.82,0.0,270.855,2150.23,,977.2275,15.84
2025-05-25 04:00:00+02:00,62.545,676.5675,0.0,,9.995,11.13,2420.605,522.315,0.0,264.1175,2159.495,,1054.7925,11.84
2025-05-25 05:00:00+02:00,49.47,674.5275,0.0,,9.975,10.6675,2421.0075,513.6875,0.0325,266.1925,2159.925,,1129.0975,8.8925
2025-05-25 06:00:00+02:00,51.6225,662.455,0.0,,9.9525,10.35,2419.92,529.725,40.8,268.385,2162.8975,,1099.86,7.095
2025-05-25 07:00:00+02:00,52.18,669.34,0.0,,9.9925,10.2975,2419.2725,560.58,235.8575,261.895,2150.62,,1222.605,1.3025
2025-05-25 08:00:00+02:00,52.225,669.335,0.0,,9.9525,10.4525,2419.055,606.8225,505.1425,253.815,2160.0,,1259.19,9.1275
2025-05-25 09:00:00+02:00,54.94,670.6025,0.0,,10.0,8.7575,2418.1,582.8875,976.29,251.27,2151.1175,,1450.845,10.6125
2025-05-25 10:00:00+02:00,55.0025,665.2725,0.0,,9.98,6.6275,2408.5575,542.83,2045.8075,242.385,1961.0325,,1371.83,7.605
2025-05-25 11:00:00+02:00,51.8475,664.3225,0.0,,120.0825,3.9075,2363.19,580.37,3385.625,232.4,1940.1125,,1377.3675,6.245
2025-05-25 12:00:00+02:00,48.9825,665.9825,0.0,,599.9375,3.7575,2324.275,576.3325,4284.38,223.3,1910.8975,,1448.185,17.1525
2025-05-25 13:00:00+02:00,47.9175,685.5675,0.0,,605.1825,3.6875,2324.235,538.46,4195.6725,223.4475,1922.275,,1592.5575,30.685
2025-05-25 14:00:00+02:00,46.93,670.1725,0.0,,600.86,3.6975,2326.11,536.1475,3726.0325,223.5075,2037.2275,,1477.1325,37.7
2025-05-25 15:00:00+02:00,47.31,677.1175,0.0,,596.2975,3.8275,2324.5875,551.395,3309.585,225.9075,1767.6975,,1372.3,20.4525
2025-05-25 16:00:00+02:00,51.805,723.72,0.0,,591.3575,3.69,2367.555,519.5,3217.1925,233.45,647.7325,,1378.6025,63.52
2025-05-25 17:00:00+02:00,53.6275,704.37,0.0,18.0275,71.555,4.315,2412.28,470.4925,3048.6425,248.7625,232.06,,1330.82,10.755
2025-05-25 18:00:00+02:00,54.4025,678.345,0.0,10.155,4.865,4.4875,2418.075,568.645,1694.2425,252.7575,519.7575,,1283.5875,24.99
2025-05-25 19:00:00+02:00,54.7275,682.88,0.0,204.6775,,5.51,2417.615,623.2675,740.9225,252.2025,769.0175,,1206.9625,40.195
2025-05-25 20:00:00+02:00,53.955,691.795,0.0,597.265,,6.6475,2419.14,657.0625,333.04,250.4725,983.935,,1037.4125,1.2475
2025-05-25 21:00:00+02:00,54.46,701.91,0.0,608.625,,6.4,2420.395,694.1225,44.93,251.2725,1078.3275,,915.695,18.46
2025-05-25 22:00:00+02:00,54.475,755.6525,0.0,567.26,,6.285,2421.6275,656.4975,0.0,248.9075,1360.77,,762.9825,23.0225
2025-05-25 23:00:00+02:00,54.8625,726.9975,0.0,419.535,,6.095,2419.6975,607.9425,0.0,252.6775,1679.8075,,746.4175,8.0425
2025-05-26 00:00:00+02:00,54.035,660.3425,0.0,3.2425,7.27,5.99,2416.1225,587.475,0.0,257.4325,1908.4925,,800.6775,3.415
2025-05-26 01:00:00+02:00,53.4925,689.01,0.0,,9.985,5.7075,2406.3,563.155,0.0,258.9175,1871.105,,756.48,9.6975
2025-05-26 02:00:00+02:00,53.6825,721.99,0.0,,9.985,5.5225,2405.7775,530.515,0.0,259.1675,1745.3625,,803.24,29.96
2025-05-26 03:00:00+02:00,54.4325,729.7175,0.0,,9.9925,6.78,2404.3,521.775,0.0,259.5975,1491.995,,776.265,8.9075
2025-05-26 04:00:00+02:00,55.6225,691.5875,0.0,81.215,5.0075,6.46,2404.3975,542.0825,0.0,258.5675,1277.615,,754.805,3.0075
2025-05-26 05:00:00+02:00,55.0175,714.205,0.0,404.6975,,6.1575,2404.7725,584.285,1.8625,258.64,1158.6375,,711.9425,27.585
2025-05-26 06:00:00+02:00,54.755,713.5275,0.0,,0.265,6.36,2403.7775,658.7725,258.88,258.8575,1093.3175,,701.075,16.425
2025-05-26 07:00:00+02:00,55.4175,712.0775,0.0,,0.27,6.2325,2402.4025,712.1525,1103.8575,257.0175,918.9475,,614.11,13.0375
2025-05-26 08:00:00+02:00,54.7175,699.7925,0.0,,0.2775,6.15,2399.97,694.2525,2104.7875,251.6275,766.6075,,598.5025,1.4875
2025-05-26 09:00:00+02:00,55.7575,710.6975,0.0,,0.275,6.365,2397.68,647.4425,3078.29,250.085,583.74,,681.0625,26.1125
2025-05-26 10:00:00+02:00,57.615,653.46,0.0,,0.5175,6.77,2398.8925,657.4075,3584.3425,247.2575,503.3875,,713.955,37.8775
2025-05-26 11:00:00+02:00,57.6075,656.5525,0.0,,465.0475,6.985,2402.0,654.0625,3526.0975,240.095,708.21,,741.565,37.7
2025-05-26 12:00:00+02:00,58.57,660.5425,0.0,,510.2325,6.27,2402.2925,578.12,3642.4425,233.93,971.5375,,791.05,10.485
2025-05-26 13:00:00+02:00,58.75,677.135,0.0,,608.85,5.3075,2402.025,493.7775,3550.1775,237.055,1574.895,,907.2975,0.5675
2025-05-26 14:00:00+02:00,58.085,671.6775,0.0,,604.65,5.3425,2401.865,514.0525,3431.14,238.36,1894.1,,961.03,0.1275
2025-05-26 15:00:00+02:00,56.975,643.5575,0.0,,600.395,6.25,2402.2875,560.2625,3436.8775,242.2625,2030.905,,951.97,0.4075
2025-05-26 16:00:00+02:00,58.91,639.0625,0.0,,595.3975,6.1875,2402.61,587.23,3126.175,248.5975,1956.45,,956.4175,7.445
2025-05-26 17:00:00+02:00,56.6725,650.9025,0.0,,519.2475,9.065,2402.135,591.8425,2591.32,250.7625,2031.72,,1067.06,16.3675
2025-05-26 18:00:00+02:00,55.24,682.2025,0.0,16.7,82.6425,7.22,2401.09,619.4275,1756.4275,249.055,2173.88,,1167.56,31.125
2025-05-26 19:00:00+02:00,56.27,685.3575,0.0,418.3825,,6.2275,2401.9125,681.435,945.285,247.02,2162.2925,,1152.33,43.15
2025-05-26 20:00:00+02:00,58.485,716.03,0.0,639.125,,5.97,2401.73,724.9925,286.655,245.9775,2165.015,,1032.8,24.9625
2025-05-26 21:00:00+02:00,60.96,748.9375,0.0,588.0025,,5.5375,2402.085,706.035,19.7125,253.775,2154.24,,885.14,29.4875
2025-05-26 22:00:00+02:00,59.1125,761.7775,0.0,546.605,,5.4275,2401.2475,657.7275,0.0,256.98,2164.45,,767.9125,46.1175
2025-05-26 23:00:00+02:00,59.38,755.3475,0.0,28.635,5.49,7.82,2402.0575,626.4425,0.0,251.6375,2163.5225,,784.855,0.36
2025-05-27 00:00:00+02:00,60.2,716.54,0.0,,9.8825,9.2375,2401.2,537.5375,0.0,263.3875,2155.37,,836.3875,45.53
2025-05-27 01:00:00+02:00,58.215,679.055,0.0,,9.93,10.5075,2401.815,511.78,0.0,260.69,2156.74,,962.255,12.7375
2025-05-27 02:00:00+02:00,58.0075,668.13,0.0,,13.2525,10.53,2403.775,507.7175,0.0,260.28,2160.27,,1045.18,3.765
2025-05-27 03:00:00+02:00,57.5375,684.675,0.0,,211.11,9.175,2405.4375,553.3475,0.0,259.8275,2160.405,,1083.2625,18.705
2025-05-27 04:00:00+02:00,55.465,678.7425,0.0,,584.3725,8.12,2405.555,571.0675,0.0,255.04,2157.9275,,1167.775,0.8075
2025-05-27 05:00:00+02:00,54.575,674.7275,0.0,,36.135,7.7525,2405.2325,604.96,0.1625,256.0525,2162.0025,,1325.8525,5.25
2025-05-27 06:00:00+02:00,55.1675,699.2875,0.0,,7.6825,6.2675,2404.075,681.5025,99.4925,251.74,2168.2975,,1437.7525,33.47
2025-05-27 07:00:00+02:00,50.6325,725.66,0.0,557.6025,,5.1675,2402.9875,728.3225,430.655,248.2425,2164.2,,1521.335,51.125
2025-05-27 08:00:00+02:00,53.98,721.8925,0.0,105.98,,3.06,2401.7075,724.9725,797.03,247.345,2167.93,,1519.34,20.9425
2025-05-27 09:00:00+02:00,55.5025,734.635,0.0,0.0,0.8,3.735,2401.635,699.325,1191.825,243.225,2112.9175,,1501.925,2.9075
2025-05-27 10:00:00+02:00,54.59,703.3575,0.0,,8.52,3.475,2395.4825,723.525,1638.3425,236.975,1756.4425,,1457.545,2.3
2025-05-27 11:00:00+02:00,56.695,675.28,0.0,,593.22,2.84,2394.2575,708.8925,2086.79,231.41,1809.1275,,1428.03,10.945
2025-05-27 12:00:00+02:00,58.5125,633.585,0.0,,604.8,2.995,2394.1125,617.4725,2788.4075,236.1725,1630.215,,1276.4275,12.425
2025-05-27 13:00:00+02:00,59.845,600.2475,0.0,,600.78,3.165,2392.3125,523.6175,3004.7125,234.625,1571.8075,,1227.86,4.5425
2025-05-27 14:00:00+02:00,62.0875,613.3675,0.0,,568.32,4.915,2394.0475,532.6175,2014.7925,231.45,2112.645,,1516.8275,18.765
2025-05-27 15:00:00+02:00,63.0,699.71,0.0,3.7,150.12,4.0225,2409.7,561.6025,1167.275,228.8975,1760.595,,1467.675,41.445
2025-05-27 16:00:00+02:00,62.6525,748.34,0.0,84.48,1.6,3.4175,2414.26,576.78,837.725,238.0075,2050.6525,,1632.6775,39.01
2025-05-27 17:00:00+02:00,47.4875,699.63,0.0,,96.22,5.24,2420.7,573.845,684.365,245.825,2162.6875,,1864.9975,16.08
2025-05-27 18:00:00+02:00,55.11,737.5875,0.0,10.06,2.34,5.97,2416.95,626.425,423.91,244.335,2161.17,,2122.93,25.04
2025-05-27 19:00:00+02:00,59.9525,733.4825,0.0,519.74,,5.84,2416.1825,751.4675,215.73,247.965,2157.91,,2143.025,53.85
2025-05-27 20:00:00+02:00,56.8175,762.8675,0.0,570.58,,5.83,2414.64,778.0125,49.3175,249.36,2156.4275,,2295.1875,44.355
2025-05-27 21:00:00+02:00,55.5025,756.435,0.0,569.2,,5.795,2413.445,741.015,1.135,252.8675,2158.155,,2293.1375,34.155
2025-05-27 22:00:00+02:00,59.4925,744.9025,0.0,327.9,,5.775,2412.3625,713.395,0.0,254.215,2158.69,,2177.59,13.8875
2025-05-27 23:00:00+02:00,61.88,763.7625,0.0,6.74,7.3,5.7275,2397.8175,671.6,0.0,255.0675,2157.305,,2150.1275,0.3175
2025-05-28 00:00:00+02:00,61.83,686.045,0.0,,9.72,5.71,2390.705,580.545,0.0,258.165,2158.07,,2164.365,10.7975
2025-05-28 01:00:00+02:00,63.14,676.71,0.0,,18.06,5.73,2392.1575,530.555,0.0,258.29,2158.7775,,2138.4525,0.0125
2025-05-28 02:00:00+02:00,63.29,682.6875,0.0,,394.04,5.7075,2396.4825,516.97,0.0,257.605,2156.37,,2005.2125,2.365
2025-05-28 03:00:00+02:00,67.775,690.7275,0.0,,606.6,5.85,2398.8925,586.0475,0.0,252.7425,2149.68,,1870.4475,2.74
2025-05-28 04:00:00+02:00,66.5775,699.0,0.0,,603.34,9.99,2400.885,578.5325,0.0,257.7925,2145.6625,,1623.4675,3.6825
2025-05-28 05:00:00+02:00,68.2525,695.3675,0.0,,441.9,14.24,2400.7625,582.465,0.3425,260.63,2119.7525,,1497.4925,15.775
2025-05-28 06:00:00+02:00,64.1025,718.0075,0.0,7.7,19.98,14.33,2405.8525,655.01,25.0475,263.865,2096.035,,1350.6975,14.7425
2025-05-28 07:00:00+02:00,62.2225,728.51,0.0,585.9,,15.795,2435.95,710.1775,255.9,255.33,2106.75,,1221.375,22.31
2025-05-28 08:00:00+02:00,62.835,724.8975,0.0,506.5,,19.0025,2436.03,714.1,684.9575,261.7575,2060.2625,,1152.725,14.745
2025-05-28 09:00:00+02:00,63.46,731.4325,0.0,335.68,,23.3425,2436.785,687.315,1551.205,262.9825,1972.565,,1246.51,17.8675
2025-05-28 10:00:00+02:00,58.045,694.455,0.0,35.68,1.26,25.405,2433.6275,646.3625,2796.85,251.385,1806.9675,,1304.7125,1.27
2025-05-28 11:00:00+02:00,58.1075,687.7175,0.0,,55.88,21.7075,2431.7325,594.6425,3882.6275,250.4125,1674.915,,1421.47,1.355
2025-05-28 12:00:00+02:00,36.08,688.3975,0.0,,528.54,24.245,2423.9475,527.8175,4092.76,250.9075,1626.08,,1744.215,0.0125
2025-05-28 13:00:00+02:00,42.5225,725.545,0.0,,208.7,24.1625,2421.5575,496.97,3750.425,250.7775,1104.575,,1882.7,45.5525
2025-05-28 14:00:00+02:00,47.5075,719.465,0.0,,298.06,15.1225,2420.82,490.9875,3587.1525,246.8175,406.2225,,1829.96,8.78
2025-05-28 15:00:00+02:00,46.985,765.4675,0.0,,589.1875,12.9275,2419.475,573.5525,3303.855,244.6925,485.72,,1771.955,0.01
2025-05-28 16:00:00+02:00,48.82,832.315,0.0,,598.2975,13.955,2418.545,587.1325,3222.39,245.4775,218.765,,1678.54,4.295
2025-05-28 17:00:00+02:00,54.96,902.6375,0.0,,386.14,19.9725,2421.9275,560.425,2508.975,257.3275,62.555,,1497.77,15.36
2025-05-28 18:00:00+02:00,57.4475,978.34,0.0,193.7925,,26.075,2423.8225,633.4825,1781.02,263.97,,19.5,1066.9325,7.7625
2025-05-28 19:00:00+02:00,55.1425,1211.38,0.0,34.94,53.0075,25.5525,2422.435,802.6125,889.31,266.705,,24.875,752.1325,5.225
2025-05-28 20:00:00+02:00,58.2325,1753.0275,0.0,546.6325,,20.1125,2422.0325,819.645,251.2425,266.625,,25.885,428.9725,30.7475
2025-05-28 21:00:00+02:00,55.83,1777.315,0.0,593.1925,,15.21,2421.67,755.53,16.1675,266.13,,27.59,274.84,6.6725
2025-05-28 22:00:00+02:00,56.665,1643.4625,0.0,352.22,,12.2075,2421.0575,736.58,0.0,269.5625,,27.0175,190.71,6.1675
2025-05-28 23:00:00+02:00,55.945,1239.8875,0.0,,9.3775,6.54,2419.95,709.88,0.0,264.785,,26.935,151.9375,36.735
2025-05-29 00:00:00+02:00,56.7725,1198.4075,0.0,,10.0025,10.3275,2420.06,464.74,0.0,262.3225,,22.8625,116.36,59.415
2025-05-29 01:00:00+02:00,57.34,1200.88,0.0,,9.99,13.5525,2421.5725,454.77,0.0,265.64,25.805,2.73,85.6525,22.69
2025-05-29 02:00:00+02:00,56.2825,1202.5075,0.0,,10.025,14.275,2421.88,440.6225,0.0,263.0175,87.1275,,98.145,0.01
2025-05-29 03:00:00+02:00,56.32,1202.2575,0.0,,8.5625,14.1925,2421.5,463.7725,0.0,267.6425,92.495,,177.5125,10.6475
2025-05-29 04:00:00+02:00,56.18,1164.5275,0.0,141.86,,14.1375,2422.3975,518.98,0.0,268.6125,174.05,,234.0625,0.01
2025-05-29 05:00:00+02:00,55.1025,1176.8475,0.0,140.69,,13.475,2424.18,506.655,1.125,266.0125,252.84,,214.11,1.4
2025-05-29 06:00:00+02:00,55.485,879.49,0.0,,9.495,12.4225,2424.4475,526.6425,153.505,264.19,535.6875,,265.6475,4.0575
2025-05-29 07:00:00+02:00,54.5525,729.46,0.0,,10.015,9.3175,2424.6125,555.3675,570.995,262.685,484.28,,285.5625,26.6375
2025-05-29 08:00:00+02:00,54.59,606.4,0.0,,10.04,8.58,2424.59,581.51,994.9025,263.71,1057.5675,,259.03,10.9025
2025-05-29 09:00:00+02:00,53.7525,605.9225,0.0,,111.64,8.005,2422.825,582.4325,1376.3825,263.475,1623.075,,304.6575,9.6825
2025-05-29 10:00:00+02:00,50.6475,668.68,0.0,,23.345,8.09,2420.8475,548.4025,2042.6375,250.8175,1512.2,,431.0725,5.9825
2025-05-29 11:00:00+02:00,49.9525,680.045,0.0,,39.2575,10.48,2418.015,558.495,2543.105,248.275,1763.2975,,629.29,1.1375
2025-05-29 12:00:00+02:00,49.175,669.2125,0.0,,593.6725,16.6875,2416.5825,546.855,2512.0225,243.955,2100.2675,,887.1025,5.155
2025-05-29 13:00:00+02:00,48.3425,680.8175,0.0,,604.8975,16.0475,2417.1325,519.3625,2565.4575,245.5025,2134.395,,1027.4625,0.02
2025-05-29 14:00:00+02:00,49.5525,668.015,0.0,,600.9375,16.1025,2414.7875,575.1875,2598.95,248.7,2167.6825,,1028.1975,3.745
2025-05-29 15:00:00+02:00,51.045,671.295,0.0,,596.1725,16.79,2414.2875,562.9425,2666.845,253.87,2186.565,,1069.0875,0.01
2025-05-29 16:00:00+02:00,51.5225,678.15,0.0,,545.7075,17.4025,2414.8225,578.3875,2182.03,247.55,2187.7575,,1138.09,29.3825
2025-05-29 17:00:00+02:00,58.3475,680.91,0.0,,55.65,15.56,2416.21,524.315,1683.555,260.84,2185.925,,1272.0125,17.71
2025-05-29 18:00:00+02:00,64.495,693.2025,0.0,,9.77,14.94,2416.8525,572.45,1290.1175,263.5775,2186.1525,,1131.0425,13.2125
2025-05-29 19:00:00+02:00,65.785,711.185,0.0,74.735,2.0575,14.115,2415.5725,651.965,884.3425,266.665,2184.0575,,1018.05,24.96
2025-05-29 20:00:00+02:00,66.2975,742.43,0.0,462.3175,,13.6125,2414.2775,674.88,384.8225,265.87,2183.04,,894.185,48.7525
2025-05-29 21:00:00+02:00,66.845,745.58,0.0,585.38,,12.1775,2413.07,690.31,51.1175,266.035,2182.5425,,867.945,32.5875
2025-05-29 22:00:00+02:00,64.2125,760.7325,0.0,602.4575,,11.915,2412.4425,699.6275,0.0,266.2675,2167.29,,867.265,44.5275
2025-05-29 23:00:00+02:00,67.1125,742.4225,0.0,54.68,2.835,10.03,2412.6675,626.7275,0.0,264.96,2126.795,,932.3525,3.6675
2025-05-30 00:00:00+02:00,65.375,698.765,0.0,,9.835,8.48,2412.0525,602.4125,0.0,261.4375,1986.9375,,957.7775,9.63
2025-05-30 01:00:00+02:00,63.65,678.38,0.0,,15.0725,9.275,2411.245,595.035,0.0,250.3175,1709.47,,918.4025,1.91
2025-05-30 02:00:00+02:00,66.715,675.03,0.0,,597.815,10.045,2411.8025,570.1725,0.0,252.235,1645.805,,788.72,0.0125
2025-05-30 03:00:00+02:00,68.2575,676.1275,0.0,,232.515,11.135,2414.385,562.75,0.0,255.1475,1592.0425,,672.045,0.01
2025-05-30 04:00:00+02:00,67.6925,670.7525,0.0,,28.2175,10.9625,2416.5325,575.4875,0.0,251.29,1399.2225,,606.155,0.385
2025-05-30 05:00:00+02:00,67.795,668.1725,0.0,,9.9825,10.9575,2418.88,576.0075,6.9,250.82,1429.365,,542.6775,3.625
2025-05-30 06:00:00+02:00,67.54,682.57,0.0,24.52,7.27,11.685,2422.0125,626.38,292.0,251.8825,1320.745,,465.565,49.3
2025-05-30 07:00:00+02:00,67.6725,688.955,0.0,560.08,,11.9675,2423.48,626.1025,1116.8425,252.515,1333.9275,,361.4325,37.7475
2025-05-30 08:00:00+02:00,67.21,692.395,0.0,392.06,,11.9925,2421.6575,591.9175,2234.6525,249.04,1218.685,,273.9525,25.025
2025-05-30 09:00:00+02:00,64.3575,691.0375,0.0,93.8275,18.845,13.9375,2416.0025,575.055,3507.44,247.53,1095.6475,,304.1125,11.5
2025-05-30 10:00:00+02:00,58.65,683.7275,0.0,,404.28,15.215,2412.4675,534.58,4193.8475,227.2175,939.9475,,378.23,13.355
2025-05-30 11:00:00+02:00,60.7575,662.55,0.0,,407.245,15.1875,2412.4575,543.9825,3882.375,227.965,889.1775,,486.495,27.0225
2025-05-30 12:00:00+02:00,67.585,658.8075,0.0,,405.7475,13.005,2410.8525,536.8,4161.4675,233.14,982.0275,,455.9375,16.7225
2025-05-30 13:00:00+02:00,65.0775,660.495,0.0,,575.1125,11.74,2410.365,506.2875,5077.445,223.105,820.875,,403.9025,0.1025
2025-05-30 14:00:00+02:00,66.69,661.4125,0.0,,596.0525,10.82,2409.935,527.09,5865.52,226.9075,859.1025,,349.43,0.01
2025-05-30 15:00:00+02:00,65.34,658.2775,0.0,,539.185,7.86,2408.9175,505.0875,5841.465,232.35,671.5175,,302.605,2.0675
2025-05-30 16:00:00+02:00,55.2325,667.0175,0.0,,15.6925,7.255,2408.945,515.6,5244.175,229.84,1067.38,,300.33,3.2675
2025-05-30 17:00:00+02:00,51.3475,714.845,0.0,,9.2075,7.0925,2410.2275,544.335,4065.2425,245.0975,1125.8975,,312.6175,19.06
2025-05-30 18:00:00+02:00,66.0475,799.0825,0.0,,9.805,10.025,2411.7375,608.53,2669.6025,256.76,1021.9275,,325.5975,15.77
2025-05-30 19:00:00+02:00,69.0675,980.2725,0.0,27.355,3.985,11.305,2413.45,689.0775,1478.1475,255.525,673.32,,249.68,45.9
2025-05-30 20:00:00+02:00,73.2,1205.1725,0.0,507.8775,,12.08,2412.3175,711.1375,486.395,268.5825,456.38,,131.0275,41.92
2025-05-30 21:00:00+02:00,74.3875,1217.5275,0.0,604.6575,,12.3525,2407.0825,705.5975,38.735,263.8275,434.5075,,71.795,53.7425
2025-05-30 22:00:00+02:00,72.05,1224.7675,0.0,521.6275,,12.35,2407.0825,666.14,0.0025,265.5575,373.0,,48.7475,37.93
2025-05-30 23:00:00+02:00,71.345,1234.75,0.0,574.01,,12.43,2397.93,557.7825,0.0,268.7775,201.0275,,43.8125,2.5875
2025-05-31 00:00:00+02:00,72.23,883.3575,0.0,23.4825,6.6575,12.3625,2392.985,577.47,0.0,272.855,103.1225,,44.7425,32.775
2025-05-31 01:00:00+02:00,72.205,777.5825,0.0,,9.9125,12.7875,2394.7125,573.8575,0.0,271.54,88.605,,28.91,4.515
2025-05-31 02:00:00+02:00,71.7775,767.185,0.0,,9.935,13.0625,2396.4625,529.29,0.0,277.5475,54.02,,26.8325,0.01
2025-05-31 03:00:00+02:00,70.8225,771.9475,0.0,,9.9125,13.08,2398.595,510.65,0.0,277.345,32.3825,,20.8425,0.01
2025-05-31 04:00:00+02:00,70.3425,770.7225,0.0,,9.9475,13.04,2398.5675,517.2925,0.0,279.6175,6.1675,6.89,24.915,3.045
2025-05-31 05:00:00+02:00,70.8175,782.3475,0.0,,9.945,12.795,2400.185,523.025,4.28,276.42,1.195,12.645,35.3875,1.2575
2025-05-31 06:00:00+02:00,71.365,786.865,0.0,,9.9675,12.4,2403.835,563.34,254.4825,275.995,41.7775,,33.135,16.69
2025-05-31 07:00:00+02:00,72.0425,786.755,0.0,,9.9725,11.945,2407.2575,585.73,1064.415,275.9275,6.5925,3.265,27.9375,3.295
2025-05-31 08:00:00+02:00,71.75,679.2825,0.0,,44.79,12.105,2409.735,546.215,2098.8475,276.8275,19.205,0.0275,13.29,2.55
2025-05-31 09:00:00+02:00,71.11,657.39,0.0,,26.7175,11.75,2407.6675,516.64,3196.215,269.66,26.335,,9.355,1.975
2025-05-31 10:00:00+02:00,66.595,650.905,0.0,,210.12,11.25,2406.335,481.585,4127.6525,242.22,,16.22,11.18,3.72
2025-05-31 11:00:00+02:00,66.47,641.425,0.0,,602.675,9.8625,2402.4725,547.445,4776.76,235.4775,,23.635,17.7,2.0425
2025-05-31 12:00:00+02:00,64.9475,642.905,0.0,,603.335,11.2425,2398.035,583.87,4980.1475,217.53,,26.6975,43.6075,3.8725
2025-05-31 13:00:00+02:00,68.115,648.28,0.0,,406.6775,11.785,2394.6375,532.5425,4983.6375,215.5525,,23.7575,125.1325,10.735
2025-05-31 14:00:00+02:00,67.72,644.385,0.0,,400.9775,12.585,2393.36,525.965,5102.84,214.565,,20.3775,213.6525,3.98
2025-05-31 15:00:00+02:00,68.0075,664.0525,0.0,,585.225,12.92,2397.235,498.8175,5484.5525,220.145,,7.5,207.67,4.945
2025-05-31 16:00:00+02:00,66.1975,698.3125,0.0,,140.085,12.58,2398.24,502.07,4902.3875,227.625,3.515,5.01,115.965,5.7875
2025-05-31 17:00:00+02:00,72.745,776.46,0.0,,9.7,11.765,2398.0375,530.555,3369.5375,214.7625,6.6125,,96.9675,56.68
2025-05-31 18:00:00+02:00,75.015,1006.265,0.0,,7.44,10.815,2399.1975,631.4925,1965.4575,216.8975,2.215,0.1075,124.9075,56.1425
2025-05-31 19:00:00+02:00,70.2775,1145.195,0.0,543.93,,9.945,2400.37,756.2475,1070.3225,224.48,154.8425,,168.03,36.6325
2025-05-31 20:00:00+02:00,69.44,1176.1875,0.0,628.1725,,9.875,2400.355,735.505,307.4425,231.8375,548.3425,,210.8875,35.5675
2025-05-31 21:00:00+02:00,68.895,1212.3425,0.0,606.6525,,13.165,2400.7225,733.6875,21.09,229.0475,635.12,,262.295,20.4675
2025-05-31 22:00:00+02:00,69.7525,1004.215,0.0,490.885,,14.5325,2400.505,722.6775,0.0,224.125,1111.235,,326.365,2.1225
2025-05-31 23:00:00+02:00,73.245,761.1925,0.0,48.32,0.515,15.975,2401.705,672.8575,0.0,230.14,1282.265,,374.2,27.5675
2025-06-01 00:00:00+02:00,71.6625,740.29,0.0,,8.4525,4.0225,2403.17,580.67,0.0,231.165,1476.1,,324.0825,68.5775
2025-06-01 01:00:00+02:00,70.3825,725.3225,0.0,,9.9125,4.0225,2403.2925,572.9725,0.0,232.675,1611.6125,,441.13,15.55
2025-06-01 02:00:00+02:00,69.025,726.68,0.0,,9.955,4.03,2404.2475,539.355,0.0,233.9775,1403.8525,,490.565,19.5875
2025-06-01 03:00:00+02:00,67.93,715.4125,0.0,,9.9125,4.0225,2405.085,548.47,0.0,234.565,1699.605,,449.565,3.5275
2025-06-01 04:00:00+02:00,67.475,680.7575,0.0,,9.9175,4.02,2406.405,563.7575,0.0,237.5975,1459.7925,,456.6525,0.09
2025-06-01 05:00:00+02:00,70.3275,684.85,0.0,,9.9675,4.0225,2409.1175,570.3275,9.465,237.0075,1181.825,,462.0175,0.2975
2025-06-01 06:00:00+02:00,71.66,710.65,0.0,,9.97,4.0475,2411.4475,577.795,218.395,237.035,692.9575,,397.8275,35.53
2025-06-01 07:00:00+02:00,71.36,683.75,0.0,,9.96,4.1375,2413.22,634.3375,748.085,239.0575,670.2925,,362.3025,6.5225
2025-06-01 08:00:00+02:00,72.38,683.775,0.0,,79.72,4.135,2412.21,673.2125,1498.2675,239.3225,830.9425,,308.33,2.02
